"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.037895183E1,4.160913376E-2,7.647719532E-2,2.403752933E0,2.405329134E0
1.038893183E1,-7.687206510E-3,9.374636203E-2,2.741200426E0,2.742813746E0
1.039891183E1,-5.332619562E-2,7.804629564E-2,2.992552346E0,2.994044831E0
1.040889083E1,-5.789176555E-2,7.625090808E-2,3.199787024E0,3.201218933E0
1.041887083E1,-3.801538934E-2,5.851922661E-2,3.384823918E0,3.385543180E0
1.042885083E1,-4.666041546E-3,3.375509888E-2,3.533661869E0,3.533826167E0
1.043883083E1,2.295396681E-2,2.737344772E-2,3.596263914E0,3.596441342E0
1.044880983E1,4.349307924E-2,-1.830061555E-2,3.523357320E0,3.523673278E0
1.045878983E1,3.089156206E-2,-5.752724648E-2,3.376464154E0,3.377095476E0
1.046876983E1,2.549165840E-2,-8.682150453E-2,3.209700394E0,3.210975617E0
1.047874983E1,3.567989264E-2,-1.102814108E-1,2.970122427E0,2.972383265E0
1.048872883E1,6.408486228E-2,-1.391470680E-1,2.674259747E0,2.678644054E0
1.049870883E1,8.598820321E-2,-2.058561972E-1,2.331148056E0,2.341798882E0
1.050868883E1,9.642608615E-2,-2.406579477E-1,1.933813380E0,1.951114663E0
1.051866883E1,6.844057200E-2,-2.466177222E-1,1.531980441E0,1.553212312E0
1.052864783E1,6.769065745E-5,-2.517594713E-1,1.054978037E0,1.084601998E0
1.053862783E1,-4.570459669E-2,-2.559320444E-1,5.081727415E-1,5.708149058E-1
1.054860783E1,-5.035728101E-2,-2.444112754E-1,3.568555713E-3,2.495705549E-1
1.055858783E1,-2.629044288E-2,-2.041529033E-1,-4.095588648E-1,4.583754564E-1
1.056856783E1,2.354494672E-2,-1.678107038E-1,-8.238680077E-1,8.411143150E-1
1.057854683E1,4.700518191E-2,-1.351174593E-1,-1.284388281E0,1.292331022E0
1.058852683E1,1.664576216E-2,-8.173647344E-2,-1.734318661E0,1.736323458E0
1.059850683E1,-2.367831806E-2,-8.081144392E-3,-2.144761040E0,2.144906965E0
1.060848683E1,-7.171006090E-2,7.061419219E-2,-2.493608850E0,2.495638955E0
1.061846583E1,-5.201165931E-2,1.314503780E-1,-2.806167085E0,2.809725631E0
1.062844583E1,9.961005952E-3,1.841729674E-1,-3.039164595E0,3.044756204E0
1.063842583E1,2.694289165E-2,2.510127819E-1,-3.167904496E0,3.177947802E0
1.064840583E1,3.774187669E-2,2.954741326E-1,-3.268214650E0,3.281761175E0
1.065838483E1,4.088411557E-2,3.289854026E-1,-3.398588848E0,3.414719471E0
1.066836483E1,-3.077745913E-3,3.677556583E-1,-3.456983821E0,3.476491168E0
1.067834471E1,-5.480924137E-3,3.857957804E-1,-3.385257196E0,3.407174007E0
1.068832471E1,6.022668667E-3,3.850777423E-1,-3.187827714E0,3.211007112E0
1.069830371E1,1.202020344E-2,3.693461010E-1,-2.971504709E0,2.994394974E0
1.070828371E1,-2.496678857E-3,3.566743076E-1,-2.760163531E0,2.783114355E0
1.071826371E1,-4.810109630E-2,3.360573176E-1,-2.504564778E0,2.527467697E0
1.072824371E1,-5.165970261E-2,3.080108553E-1,-2.177133565E0,2.199420372E0
1.073822271E1,-2.555819789E-2,2.665675449E-1,-1.799213399E0,1.819032802E0
1.074820271E1,1.725955535E-2,2.266410023E-1,-1.355202740E0,1.374131909E0
1.075818271E1,6.561795655E-2,1.965272570E-1,-8.600950170E-1,8.846988850E-1
1.076816271E1,8.092493473E-2,1.780541486E-1,-3.782160348E-1,4.257927827E-1
1.077814171E1,4.103388651E-2,1.508818451E-1,6.135249496E-2,1.679679721E-1
1.078812171E1,-1.384005795E-2,1.350344288E-1,4.719656128E-1,4.910981407E-1
1.079810171E1,-5.577384009E-2,1.297666723E-1,9.245664167E-1,9.352930928E-1
1.080808171E1,-4.615799345E-2,1.181859693E-1,1.394118884E0,1.399880690E0
1.081806071E1,8.121691179E-3,1.057068416E-1,1.850432085E0,1.853466697E0
1.082804071E1,3.052219162E-2,9.888547987E-2,2.254495152E0,2.256869144E0
1.083802071E1,5.675194222E-2,9.567857444E-2,2.577187781E0,2.579587570E0
1.084800071E1,6.349494218E-2,8.920044422E-2,2.850733978E0,2.852835876E0
1.085798071E1,1.757752511E-2,9.996779948E-2,3.101636247E0,3.103296624E0
1.086795971E1,7.976424415E-3,8.207385778E-2,3.258559143E0,3.259602342E0
1.087793971E1,1.151210781E-2,5.855343282E-2,3.331752250E0,3.332286615E0
1.088791971E1,2.803065648E-2,3.842117697E-2,3.387528255E0,3.387862096E0
1.089789971E1,2.293517349E-2,1.018380314E-2,3.401586131E0,3.401678694E0
1.090787871E1,3.953525428E-2,-1.994514495E-2,3.306844865E0,3.307141335E0
1.091785871E1,4.319144513E-2,-5.980970711E-2,3.119379038E0,3.120251318E0
1.092783871E1,1.361007052E-2,-1.163587144E-1,2.883518146E0,2.885896998E0
1.093781871E1,-2.095053714E-2,-1.325809371E-1,2.614794148E0,2.618237015E0
1.094779771E1,-2.592074353E-2,-1.496507138E-1,2.298345176E0,2.303357933E0
1.095777771E1,-1.626001038E-2,-1.857365128E-1,1.906605701E0,1.915700326E0
1.096775771E1,1.090236199E-2,-2.195150006E-1,1.478633954E0,1.494879282E0
1.097773771E1,2.596189331E-2,-2.359524009E-1,1.066809878E0,1.092900211E0
1.098771671E1,1.033442376E-2,-2.286989298E-1,6.546133339E-1,6.934901714E-1
1.099769671E1,7.999173738E-3,-2.076913458E-1,1.784897661E-1,2.739676596E-1
1.100767671E1,7.436671592E-3,-1.994271836E-1,-3.534285182E-1,4.058795672E-1
1.101765671E1,1.322223566E-2,-1.707819664E-1,-8.075870204E-1,8.255532103E-1
1.102763571E1,3.457790262E-2,-1.203780904E-1,-1.189565738E0,1.196140946E0
1.103761571E1,5.652613007E-2,-5.429285914E-2,-1.572280621E0,1.574232914E0
1.104759571E1,4.357105734E-2,-1.285276473E-2,-1.968547010E0,1.969071091E0
1.105757571E1,1.562631838E-2,5.378444374E-2,-2.337896912E0,2.338567707E0
1.106755471E1,-1.499321111E-2,1.269778427E-1,-2.639703872E0,2.642798649E0
1.107753471E1,-5.255511233E-2,1.949017310E-1,-2.858417219E0,2.865536201E0
1.108751471E1,-2.223195445E-2,2.393475866E-1,-3.081894878E0,3.091255014E0
1.109749471E1,5.285791587E-3,2.772255573E-1,-3.211706573E0,3.223653372E0
1.110747371E1,1.439407250E-2,3.318572626E-1,-3.231765447E0,3.248791211E0
1.111745371E1,1.567841342E-2,3.506744796E-1,-3.221684847E0,3.240751712E0
1.112743371E1,-5.764477551E-3,3.609340042E-1,-3.213547277E0,3.233758291E0
1.113741371E1,-2.215626955E-2,3.682851237E-1,-3.176121588E0,3.197479191E0
1.114739371E1,-1.131048851E-2,3.749763849E-1,-2.988544080E0,3.011997831E0
1.115737271E1,3.519804552E-3,3.529578173E-1,-2.685847174E0,2.708941980E0
1.116735271E1,3.418263998E-2,3.292982286E-1,-2.401282484E0,2.423997389E0
1.117733271E1,1.833022621E-2,3.075126725E-1,-2.110426775E0,2.132791882E0
1.118731171E1,-1.058481250E-2,2.823924494E-1,-1.762311621E0,1.784824861E0
1.119729171E1,-1.771708170E-2,2.558320570E-1,-1.376883046E0,1.400560909E0
1.120727171E1,-5.634212550E-3,2.237875611E-1,-9.447083205E-1,9.708689034E-1
1.121725171E1,1.525856506E-2,1.846416217E-1,-4.888640660E-1,5.227938669E-1
1.122723171E1,4.765880926E-2,1.483099473E-1,1.266331494E-2,1.562931927E-1
1.123721071E1,4.623635528E-2,1.401431412E-1,4.739630216E-1,4.964059291E-1
1.124719071E1,2.171776492E-2,1.300938240E-1,9.006922352E-1,9.102980649E-1
1.125717071E1,-1.845684584E-2,1.154018176E-1,1.292879022E0,1.298150377E0
1.126715071E1,-1.537569210E-2,1.149942666E-1,1.673830969E0,1.677846896E0
1.127712971E1,1.145277685E-3,1.118613285E-1,2.082897499E0,2.085899388E0
1.128710971E1,3.595787292E-2,1.117604640E-1,2.441977935E0,2.444798480E0
1.129708971E1,8.183340931E-2,9.346569568E-2,2.737841785E0,2.740658713E0
1.130706971E1,8.711693510E-2,8.673525810E-2,2.955145953E0,2.957701806E0
1.131704871E1,4.316302218E-2,7.935256362E-2,3.124688310E0,3.125993748E0
1.132702871E1,8.008109014E-3,7.987735122E-2,3.218026829E0,3.219027989E0
1.133700871E1,-3.582510458E-2,6.743593812E-2,3.246140242E0,3.247038268E0
1.134698871E1,-4.708547149E-2,4.329980135E-2,3.213391741E0,3.214028375E0
1.135696771E1,-1.681934224E-2,1.037763834E-2,3.145873357E0,3.145935435E0
1.136694771E1,2.967156792E-2,-3.133318216E-2,3.031170866E0,3.031478021E0
1.137692771E1,5.931893385E-2,-7.462333560E-2,2.842400526E0,2.843998616E0
1.138690771E1,5.392858674E-2,-1.129638210E-1,2.561181028E0,2.564238167E0
1.139688671E1,4.065546202E-2,-1.471036667E-1,2.235162503E0,2.240366882E0
1.140686671E1,-3.290831242E-3,-1.685471606E-1,1.868590028E0,1.876179008E0
1.141684671E1,-1.953945782E-2,-1.948306873E-1,1.456624449E0,1.469726360E0
1.142682671E1,1.782432329E-3,-2.116826552E-1,1.037808273E0,1.059178330E0
1.143680571E1,1.545590859E-2,-2.172448191E-1,6.429960859E-1,6.788800800E-1
1.144678571E1,3.697504177E-2,-2.087049606E-1,2.366397411E-1,3.176842479E-1
1.145676571E1,5.122316228E-2,-1.752036309E-1,-2.274882638E-1,2.916693930E-1
1.146674571E1,2.679303847E-4,-1.411968094E-1,-6.787021083E-1,6.932338441E-1
1.147672571E1,-4.021128377E-2,-8.781933188E-2,-1.133793241E0,1.137899950E0
1.148670471E1,-2.935494119E-2,-3.755286545E-2,-1.552883652E0,1.553615000E0
1.149668471E1,-1.761232518E-2,4.728350937E-3,-1.893171138E0,1.893258965E0
1.150666471E1,1.494082371E-3,6.286809325E-2,-2.194379343E0,2.195280239E0
1.151664471E1,4.205396069E-2,1.213007811E-1,-2.466719259E0,2.470057958E0
1.152662371E1,1.682539959E-2,1.751165074E-1,-2.702967821E0,2.708686753E0
1.153660371E1,-5.622006487E-3,2.408055899E-1,-2.928393188E0,2.938282764E0
1.154658371E1,-3.862369163E-3,2.861691660E-1,-3.094578073E0,3.107783963E0
1.155656371E1,-1.646731244E-2,3.271689650E-1,-3.153771191E0,3.170738625E0
1.156654271E1,9.506750386E-3,3.523178396E-1,-3.134768325E0,3.154519090E0
1.157652271E1,1.114218006E-2,3.717399511E-1,-3.065419763E0,3.087897839E0
1.158650271E1,-9.326939369E-3,3.900911450E-1,-2.993552220E0,3.018876113E0
1.159648271E1,-2.999829937E-2,3.810691836E-1,-2.879092973E0,2.904357067E0
1.160646171E1,-4.255909617E-2,3.726170334E-1,-2.674919313E0,2.701082757E0
1.161644171E1,-5.224660775E-3,3.550183761E-1,-2.397823856E0,2.423968768E0
1.162642171E1,3.190492108E-2,3.180519864E-1,-2.047975003E0,2.072770273E0
1.163640171E1,4.731523052E-2,2.874792346E-1,-1.690637037E0,1.715557236E0
1.164638071E1,5.653527548E-2,2.605700558E-1,-1.304941828E0,1.331903212E0
1.165636071E1,3.097474784E-2,2.239717484E-1,-9.131924129E-1,9.407673262E-1
1.166634071E1,1.976029985E-3,2.079360518E-1,-5.165734363E-1,5.568567333E-1
1.167632071E1,-6.545957923E-3,1.779638091E-1,-7.213534534E-2,1.921392072E-1
1.168629971E1,1.388426838E-2,1.507049668E-1,3.808630693E-1,4.098309865E-1
1.169627971E1,3.123601788E-2,1.320207739E-1,8.355016279E-1,8.464444127E-1
1.170625971E1,3.495999989E-2,1.184891474E-1,1.268456372E0,1.274458099E0
1.171623971E1,2.237532087E-2,1.216156536E-1,1.658763864E0,1.663366640E0
1.172621871E1,1.195969390E-2,1.109585184E-1,1.969243414E0,1.972403217E0
1.173619871E1,1.109703773E-2,9.928893775E-2,2.283415480E0,2.285600073E0
1.174617871E1,-6.680096705E-3,1.054799697E-1,2.573729737E0,2.575898952E0
1.175615871E1,1.271076875E-2,9.732807398E-2,2.829668798E0,2.831370662E0
1.176613871E1,3.111316239E-2,8.257145584E-2,2.991269467E0,2.992570650E0
1.177611771E1,3.047364146E-2,6.502688527E-2,3.095412471E0,3.096245388E0
1.178609771E1,1.494988689E-2,4.453502566E-2,3.140244827E0,3.140596192E0
1.179607771E1,7.597488295E-3,3.683628917E-2,3.124540960E0,3.124767327E0
1.180605771E1,2.206822327E-2,6.434568465E-3,3.044231792E0,3.044318580E0
1.181603671E1,9.858533498E-3,-2.395955086E-2,2.910267988E0,2.910383311E0
1.182601671E1,3.200502723E-2,-6.210064620E-2,2.714962800E0,2.715861524E0
1.183599671E1,6.956700155E-2,-9.603291571E-2,2.475286015E0,2.478124844E0
1.184597671E1,6.280130709E-2,-1.226123115E-1,2.185293939E0,2.189631792E0
1.185595571E1,2.416913699E-2,-1.488595855E-1,1.850045584E0,1.856182099E0
1.186593571E1,1.668819102E-2,-1.694774526E-1,1.447423856E0,1.457407603E0
1.187591571E1,1.092524836E-2,-1.817764860E-1,1.021843035E0,1.037942793E0
1.188589571E1,-1.168675683E-3,-1.744484630E-1,6.326786739E-1,6.562895218E-1
1.189587471E1,1.138478469E-2,-1.708927712E-1,2.265679121E-1,2.840193151E-1
1.190585471E1,2.728029426E-2,-1.375709510E-1,-2.030515802E-1,2.467791021E-1
1.191583471E1,-4.887340385E-3,-1.178585252E-1,-6.175302923E-1,6.286956179E-1
1.192581471E1,-3.703937028E-3,-7.810856849E-2,-1.039174767E0,1.042112693E0
1.193579371E1,5.893938560E-3,-2.736087620E-2,-1.455492429E0,1.455761507E0
1.194577371E1,-5.142982481E-3,1.762613922E-2,-1.812159135E0,1.812252152E0
1.195575371E1,2.610070987E-2,6.690588802E-2,-2.106070599E0,2.107294714E0
1.196573371E1,3.738768160E-2,1.273608354E-1,-2.357610215E0,2.361343801E0
1.197571271E1,-6.744196806E-3,1.901628551E-1,-2.591138068E0,2.598115448E0
1.198569271E1,-2.868028214E-2,2.510089812E-1,-2.803798378E0,2.815157795E0
1.199567271E1,-4.478192434E-2,2.975191963E-1,-2.963356029E0,2.978590614E0
1.200565271E1,-4.481502506E-2,3.340683872E-1,-3.026728737E0,3.045438707E0
1.201563171E1,7.839416843E-3,3.528569528E-1,-3.018001183E0,3.038568845E0
1.202561171E1,2.359691385E-2,3.656223017E-1,-2.946411967E0,2.969104236E0
1.203559171E1,4.143678708E-2,3.692086914E-1,-2.863617148E0,2.887617571E0
1.204557171E1,2.977323638E-2,3.590146556E-1,-2.750434933E0,2.773926872E0
1.205555071E1,-6.542413048E-3,3.545435822E-1,-2.567769086E0,2.592138506E0
1.206553071E1,-8.143472057E-3,3.315678254E-1,-2.302424194E0,2.326190170E0
1.207551071E1,6.883378811E-3,3.085730651E-1,-1.985801559E0,2.009644881E0
1.208549071E1,1.816468606E-2,2.774673396E-1,-1.648269281E0,1.671559064E0
1.209547071E1,2.675578075E-2,2.388689920E-1,-1.267865219E0,1.290448170E0
1.210544971E1,1.574613148E-2,2.283203226E-1,-8.933171421E-1,9.221678951E-1
1.211542971E1,-5.065433783E-3,1.942485970E-1,-5.178580695E-1,5.531140536E-1
1.212540971E1,-6.445714720E-3,1.566150400E-1,-1.179436022E-1,1.961645006E-1
1.213538971E1,1.437735312E-2,1.375969711E-1,3.147743297E-1,3.438350089E-1
1.214536871E1,4.491357805E-2,1.291202626E-1,7.551316488E-1,7.674067231E-1
1.215534871E1,7.418373462E-2,1.164961240E-1,1.166713650E0,1.174859700E0
1.216532871E1,7.029610366E-2,1.067216259E-1,1.546303781E0,1.551575467E0
1.217530871E1,4.498037335E-2,1.204184362E-1,1.869220943E0,1.873635708E0
1.218528771E1,1.968119798E-2,1.276938343E-1,2.172542331E0,2.176380768E0
1.219526771E1,-3.768786304E-3,1.232955587E-1,2.428227623E0,2.431358753E0
1.220524771E1,-6.208738033E-3,1.076235589E-1,2.648905635E0,2.651098346E0
1.221522771E1,8.522481266E-3,1.080995223E-1,2.814735010E0,2.816822911E0
1.222520671E1,2.198448018E-2,9.992014468E-2,2.933194336E0,2.934978086E0
1.223518671E1,1.577952457E-2,8.040330827E-2,3.004235083E0,3.005352245E0
1.224516671E1,6.687113363E-4,6.228074044E-2,2.983030740E0,2.983680903E0
1.225514671E1,-5.655189436E-3,4.781151295E-2,2.896476161E0,2.896876261E0
1.226512571E1,-1.344872391E-2,2.565261215E-2,2.774255905E0,2.774407099E0
1.227510571E1,-1.207177771E-2,9.042719007E-4,2.611426737E0,2.611454795E0
1.228508571E1,1.896272136E-2,-2.356194019E-2,2.378942027E0,2.379134279E0
1.229506571E1,4.356129980E-2,-7.320977122E-2,2.093711924E0,2.095444315E0
1.230504471E1,6.554867618E-2,-1.058407429E-1,1.794995803E0,1.799307873E0
1.231502471E1,7.050381686E-2,-1.223135188E-1,1.464628703E0,1.471417216E0
1.232500471E1,6.487279287E-2,-1.518548217E-1,1.075638004E0,1.088239625E0
1.233498471E1,3.508433545E-2,-1.569699660E-1,6.514628541E-1,6.710248365E-1
1.234496471E1,1.188936286E-2,-1.461730823E-1,2.330881423E-1,2.753870168E-1
1.235494371E1,3.010142963E-2,-1.423642060E-1,-1.639132422E-1,2.191830609E-1
1.236492371E1,3.988088868E-2,-1.213876122E-1,-5.524484432E-1,5.670314983E-1
1.237490371E1,2.885995612E-2,-8.206011683E-2,-9.171819681E-1,9.212977382E-1
1.238488371E1,2.348461077E-3,-4.369214952E-2,-1.275566002E0,1.276316240E0
1.239486271E1,-3.529466162E-2,9.264036119E-3,-1.640273799E0,1.640679637E0
1.240484271E1,-7.114541173E-2,6.100429326E-2,-1.978382612E0,1.980601159E0
1.241482271E1,-5.724932101E-2,1.116774336E-1,-2.273116195E0,2.276577819E0
1.242480271E1,-1.742917942E-2,1.603245136E-1,-2.481340222E0,2.486575360E0
1.243478171E1,2.033698149E-2,2.124843085E-1,-2.600938586E0,2.609682874E0
1.244476171E1,4.844091089E-2,2.513270697E-1,-2.729280877E0,2.741256267E0
1.245474171E1,1.437574513E-2,2.919216567E-1,-2.846122863E0,2.861090748E0
1.246472171E1,-6.789439637E-3,3.283173582E-1,-2.921606909E0,2.940004305E0
1.247470071E1,-5.945978779E-3,3.513632816E-1,-2.901383729E0,2.922587732E0
1.248468071E1,3.821210247E-3,3.662733892E-1,-2.786151481E0,2.810126487E0
1.249466071E1,4.092325537E-2,3.621660125E-1,-2.616185786E0,2.641451684E0
1.250464071E1,4.875867052E-2,3.571683973E-1,-2.405003652E0,2.431869494E0
1.251461971E1,2.144603385E-3,3.440390593E-1,-2.198950111E0,2.225701926E0
1.252459971E1,-1.329263980E-2,3.418133166E-1,-1.976379941E0,2.005764370E0
1.253457971E1,-3.394025462E-2,3.145685077E-1,-1.689440112E0,1.718811560E0
1.254455971E1,-3.606330553E-2,2.914573878E-1,-1.308479978E0,1.341032373E0
1.255453871E1,2.207559625E-2,2.586951461E-1,-8.805357134E-1,9.180161508E-1
1.256451871E1,5.095161393E-2,2.375498602E-1,-4.815217173E-1,5.393414200E-1
1.257449871E1,2.636829307E-2,1.996759826E-1,-1.053545469E-1,2.273001660E-1
1.258447871E1,4.878003113E-3,1.837537220E-1,2.558256251E-1,3.150174213E-1
1.259445771E1,-1.919916814E-2,1.814168823E-1,6.393877691E-1,6.649040626E-1
1.260443771E1,-2.335907836E-2,1.666912544E-1,1.041171591E0,1.054689482E0
1.261441771E1,2.477841686E-2,1.494013301E-1,1.420122621E0,1.428174704E0
1.262439771E1,4.933624752E-2,1.473013026E-1,1.771677691E0,1.778475072E0
1.263437771E1,3.432003127E-2,1.484207520E-1,2.081742674E0,2.087309067E0
1.264435671E1,3.160852206E-2,1.468498975E-1,2.331860247E0,2.336693433E0
1.265433671E1,1.219277853E-2,1.374455282E-1,2.509327919E0,2.513118888E0
1.266431671E1,-3.027092580E-2,1.258823669E-1,2.674460306E0,2.677592319E0
1.267429671E1,-7.762105688E-3,1.098171419E-1,2.801960598E0,2.804122545E0
1.268427583E1,4.155464502E-2,8.315793157E-2,2.859773773E0,2.861284338E0
1.269425583E1,8.369455978E-2,5.386279643E-2,2.875541375E0,2.877263314E0
1.270423583E1,1.121717608E-1,1.551529437E-2,2.817557461E0,2.819832136E0
1.271421583E1,1.270810096E-1,-1.223179042E-2,2.691062306E0,2.694088999E0
1.272419483E1,7.077539261E-2,-3.856151015E-2,2.550812745E0,2.552085776E0
1.273417483E1,1.645015452E-2,-5.994477779E-2,2.319476429E0,2.320309222E0
1.274415483E1,-6.423915569E-3,-1.019254473E-1,2.002104766E0,2.004707848E0
1.275413483E1,-4.342061944E-2,-1.204008946E-1,1.719430481E0,1.724187607E0
1.276411383E1,-4.991402552E-2,-1.227254552E-1,1.404129902E0,1.410366522E0
1.277409383E1,6.942883367E-3,-1.470086494E-1,1.064878542E0,1.075000492E0
1.278407383E1,1.500541717E-4,-1.503436089E-1,6.991960144E-1,7.151771038E-1
1.279405383E1,-1.444487019E-2,-1.513700876E-1,2.810113370E-1,3.195135822E-1
1.280403283E1,5.835448131E-3,-1.373113346E-1,-1.403781992E-1,1.964548138E-1
1.281401283E1,-9.853261868E-3,-1.025487605E-1,-5.249998587E-1,5.350123239E-1
1.282399283E1,-1.518638849E-2,-7.082907736E-2,-8.918038827E-1,8.947410518E-1
1.283397283E1,5.612088148E-2,-3.865740448E-2,-1.248897436E0,1.250755273E0
1.284395183E1,8.056808098E-2,8.857946992E-3,-1.548640913E0,1.550760573E0
1.285393183E1,6.381972760E-2,6.430066109E-2,-1.835015316E0,1.837250321E0
1.286391183E1,6.127746787E-2,1.187721527E-1,-2.132199467E0,2.136383935E0
1.287389183E1,-3.997284528E-3,1.827228579E-1,-2.389325513E0,2.396305495E0
1.288387183E1,-3.298689351E-2,2.451559183E-1,-2.569280591E0,2.581161040E0
1.289385083E1,-1.152215771E-2,2.917988652E-1,-2.693041588E0,2.708828591E0
1.290383083E1,-4.621959021E-2,3.260126781E-1,-2.736876410E0,2.756612595E0
1.291381083E1,-2.424682274E-2,3.530253527E-1,-2.767048042E0,2.789582348E0
1.292379083E1,3.909009844E-3,3.684462145E-1,-2.769002767E0,2.793410857E0
1.293376983E1,-4.401496151E-2,3.911117765E-1,-2.686441836E0,2.715119790E0
1.294374983E1,-1.963516943E-2,3.934492010E-1,-2.564594048E0,2.594673475E0
1.295372983E1,1.409630304E-2,3.906302583E-1,-2.388512750E0,2.420285905E0
1.296370983E1,7.874956951E-3,3.684973776E-1,-2.128774753E0,2.160447704E0
1.297368883E1,5.837824476E-2,3.506221470E-1,-1.866830601E0,1.900368491E0
1.298366883E1,4.271493360E-2,3.303980899E-1,-1.570957396E0,1.605893709E0